0	0.11454,0.22656,0.68112,0.32458,0.81886,0.22390,0.50166,0.67381,0.32256,0.56410
1	0.46535,0.30617,0.21093,0.49719,0.37937,0.11093,0.03188,0.90435,0.32764,0.89007
2	0.36050,0.00084,0.10167,0.96220,0.41715,0.43201,0.36196,0.13623,0.16384,0.92286
3	0.74381,0.73991,0.93322,0.00332,0.20495,0.22338,0.16370,0.27479,0.54544,0.83541
4	0.68261,0.38061,0.37654,0.44495,0.90685,0.99103,0.28851,0.15470,0.16036,0.28855
5	0.98687,0.05890,0.97108,0.32408,0.00999,0.29474,0.94136,0.24467,0.71798,0.11902
6	0.17075,0.86816,0.26427,0.15049,0.89621,0.63332,0.89722,0.77283,0.26366,0.12304
7	0.88501,0.56403,0.68506,0.61404,0.50841,0.50373,0.10826,0.44563,0.52318,0.26174
8	0.31015,0.86171,0.55936,0.92093,0.15159,0.08764,0.90449,0.43056,0.78639,0.36925
9	0.85358,0.72416,0.09796,0.69614,0.92105,0.67509,0.06321,0.11967,0.58676,0.73362
10	0.15150,0.47151,0.70342,0.31333,0.59992,0.55705,0.31099,0.33083,0.04841,0.09870
11	0.41600,0.53443,0.98768,0.10890,0.27542,0.30281,0.02358,0.12046,0.61962,0.23786
12	0.71514,0.33765,0.49647,0.22065,0.25296,0.58370,0.44280,0.59460,0.70193,0.63054
13	0.57771,0.96801,0.89169,0.06460,0.04857,0.68557,0.44126,0.63039,0.87667,0.75924
14	0.29914,0.54242,0.70775,0.80862,0.88562,0.87243,0.79119,0.09876,0.21339,0.17257
15	0.55361,0.74012,0.69739,0.70664,0.19305,0.91362,0.59851,0.18337,0.35113,0.45893
16	0.11952,0.53906,0.87306,0.20251,0.60955,0.05699,0.13269,0.30932,0.12701,0.89781
17	0.02736,0.52120,0.16706,0.61130,0.63060,0.65245,0.16378,0.11602,0.12069,0.16918
18	0.37210,0.41830,0.71228,0.85460,0.37302,0.29236,0.24896,0.26827,0.47472,0.21561
19	0.20227,0.94140,0.65438,0.33985,0.65108,0.98323,0.43293,0.18349,0.49641,0.96109
20	0.26307,0.42886,0.83734,0.54116,0.32494,0.07895,0.13775,0.40299,0.75036,0.98686
21	0.56153,0.05362,0.62843,0.98005,0.46686,0.89805,0.91124,0.15166,0.93165,0.35663
22	0.02137,0.03989,0.17918,0.80527,0.08144,0.04158,0.88885,0.45560,0.03344,0.04533
23	0.01492,0.44347,0.63210,0.89774,0.28306,0.58690,0.86588,0.51426,0.78752,0.36471
24	0.36497,0.35919,0.13099,0.78546,0.54482,0.91414,0.18544,0.85543,0.28642,0.34035
