0	0.08905,0.34056,0.16050,0.11265,0.60232,0.85885,0.34769,0.19186,0.36530,0.21891
1	0.34005,0.15706,0.53651,0.02438,0.66384,0.50328,0.78471,0.26974,0.58514,0.04050
2	0.05450,0.99673,0.01088,0.59835,0.61068,0.73873,0.93209,0.23435,0.05967,0.12661
3	0.99554,0.95291,0.48240,0.98004,0.47201,0.51696,0.04328,0.48202,0.62149,0.33184
4	0.29637,0.30097,0.00325,0.27567,0.99110,0.34217,0.38319,0.59241,0.72601,0.58706
5	0.48757,0.08322,0.27942,0.58317,0.97777,0.41256,0.51347,0.55163,0.44871,0.93705
6	0.47657,0.76678,0.69722,0.68166,0.72549,0.18032,0.53443,0.02192,0.77504,0.87065
7	0.82655,0.59030,0.15493,0.79986,0.08796,0.49633,0.09328,0.48084,0.90425,0.96839
8	0.95361,0.06348,0.04220,0.66583,0.97261,0.65501,0.91837,0.81739,0.30806,0.25024
9	0.44987,0.15994,0.76718,0.52696,0.84496,0.01641,0.27737,0.02973,0.66309,0.87827
10	0.38342,0.24202,0.06532,0.78857,0.34215,0.67752,0.94273,0.45227,0.97876,0.63807
11	0.48450,0.16096,0.70514,0.97309,0.95867,0.40209,0.75234,0.90578,0.29016,0.22683
12	0.08822,0.11551,0.48176,0.67329,0.06529,0.77931,0.04310,0.65511,0.38437,0.16148
13	0.17948,0.16563,0.09637,0.22999,0.80283,0.37403,0.88716,0.52900,0.43910,0.44855
14	0.23868,0.40540,0.64757,0.73544,0.78042,0.78798,0.78103,0.62692,0.64607,0.73638
15	0.47282,0.99461,0.08298,0.87977,0.58589,0.57254,0.67110,0.93784,0.45833,0.51074
16	0.41688,0.38344,0.99834,0.04553,0.64292,0.37864,0.23887,0.82303,0.10245,0.32468
17	0.40853,0.60701,0.62913,0.36306,0.84875,0.41623,0.31831,0.99292,0.22011,0.91164
18	0.65715,0.32217,0.74282,0.61318,0.91990,0.72364,0.73158,0.50079,0.81135,0.44982
19	0.19946,0.67956,0.80720,0.05425,0.47132,0.61684,0.86880,0.98505,0.60272,0.02308
20	0.93560,0.53426,0.86161,0.00424,0.65122,0.32610,0.72514,0.94455,0.18441,0.07723
21	0.93240,0.41316,0.15040,0.48569,0.41469,0.18985,0.66343,0.81877,0.29796,0.86418
22	0.47196,0.29296,0.55506,0.16387,0.45833,0.49051,0.35989,0.68167,0.92326,0.15258
23	0.34967,0.86073,0.03743,0.78339,0.81281,0.81854,0.36066,0.69694,0.69409,0.19688
24	0.49196,0.46780,0.19176,0.66528,0.76701,0.52924,0.77551,0.72590,0.46865,0.25248
25	0.56864,0.43810,0.02072,0.08491,0.24187,0.65915,0.29378,0.36284,0.89169,0.46122
26	0.94536,0.57171,0.44368,0.38097,0.89239,0.80477,0.82730,0.65892,0.27872,0.46531
27	0.58857,0.49602,0.34699,0.51352,0.64960,0.70561,0.89763,0.30415,0.79535,0.22671
28	0.14483,0.48187,0.06270,0.51530,0.91010,0.20082,0.12627,0.49684,0.91063,0.42793
29	0.07583,0.24778,0.95739,0.50046,0.87501,0.90510,0.60348,0.82151,0.94654,0.63069
30	0.58569,0.72783,0.26660,0.08008,0.10125,0.06331,0.55582,0.76936,0.50558,0.72860
31	0.79385,0.31486,0.21659,0.30936,0.96453,0.41206,0.65145,0.30474,0.42599,0.23698
32	0.65927,0.33496,0.18325,0.20910,0.60027,0.22236,0.33122,0.80273,0.91338,0.75604
33	0.46718,0.72454,0.04156,0.46427,0.97967,0.19249,0.61572,0.46380,0.94978,0.96540
34	0.31578,0.68613,0.39674,0.25893,0.72717,0.46974,0.31679,0.53084,0.95278,0.75142
