0	0.01139,0.50086,0.00978,0.60408,0.43746,0.64458,0.29992,0.54437,0.42830,0.47383
1	0.88117,0.27858,0.55398,0.77841,0.93626,0.36745,0.22814,0.45569,0.44048,0.91739
2	0.51679,0.90930,0.41829,0.32094,0.71217,0.80545,0.48480,0.71349,0.15322,0.73380
3	0.84678,0.16878,0.20772,0.82297,0.25221,0.35597,0.41332,0.92123,0.07252,0.93739
4	0.85260,0.87176,0.88143,0.62125,0.36900,0.71398,0.46262,0.20404,0.87193,0.69020
5	0.31628,0.40725,0.27017,0.96920,0.22878,0.69537,0.65760,0.05740,0.65398,0.54387
6	0.00463,0.41180,0.76325,0.39710,0.11112,0.53379,0.94720,0.60645,0.18954,0.91314
7	0.08219,0.04635,0.34917,0.48634,0.98283,0.18917,0.63805,0.37570,0.94475,0.12727
8	0.40410,0.75110,0.71857,0.55312,0.48822,0.77518,0.66086,0.27322,0.10031,0.71408
9	0.92040,0.30078,0.16319,0.15939,0.10721,0.26832,0.11951,0.71151,0.07369,0.44728
10	0.47791,0.05935,0.90943,0.55062,0.59850,0.27972,0.22964,0.79031,0.93020,0.96066
11	0.68889,0.89986,0.48851,0.35644,0.67160,0.05512,0.40195,0.70591,0.51508,0.43810
12	0.77147,0.22502,0.08257,0.01036,0.84763,0.26324,0.84591,0.19269,0.56899,0.75676
13	0.57766,0.64322,0.60275,0.20169,0.26977,0.85396,0.78389,0.90437,0.56427,0.39381
14	0.31922,0.51700,0.81258,0.16103,0.60307,0.07299,0.45513,0.71324,0.64769,0.95357
15	0.81208,0.66107,0.69321,0.42449,0.69988,0.00244,0.89499,0.02536,0.83891,0.10779
16	0.22709,0.41059,0.44869,0.92131,0.22030,0.31198,0.03528,0.50627,0.67592,0.72508
17	0.62835,0.65635,0.96454,0.17975,0.91072,0.19798,0.71319,0.26850,0.72125,0.65927
18	0.81740,0.68036,0.67998,0.58362,0.56207,0.48617,0.20587,0.19598,0.42252,0.61156
19	0.93225,0.49300,0.92219,0.40271,0.32056,0.96829,0.00634,0.33088,0.06663,0.39176
20	0.51086,0.71901,0.13211,0.91833,0.23688,0.07719,0.38484,0.23713,0.37470,0.46260
21	0.23131,0.74297,0.80407,0.52543,0.47395,0.67100,0.95711,0.57015,0.14532,0.49582
22	0.31938,0.34676,0.24403,0.28196,0.21892,0.22920,0.97673,0.50576,0.18971,0.60066
23	0.60329,0.11648,0.23582,0.20538,0.88938,0.19646,0.73105,0.60889,0.43008,0.67439
24	0.57381,0.29768,0.60012,0.51009,0.52750,0.17417,0.38664,0.66232,0.26080,0.29792
25	0.23183,0.68427,0.73190,0.31626,0.98627,0.06931,0.39746,0.98779,0.34046,0.68055
26	0.34224,0.01716,0.38355,0.65833,0.07469,0.67205,0.16607,0.55788,0.81516,0.25264
27	0.53955,0.55527,0.67595,0.52134,0.11814,0.48714,0.22965,0.10880,0.57364,0.45552
28	0.54038,0.93052,0.07564,0.11680,0.58832,0.22977,0.31351,0.99182,0.79161,0.57443
29	0.34656,0.25760,0.71998,0.26437,0.71866,0.89456,0.79789,0.17599,0.68878,0.14960
30	0.16101,0.03476,0.75980,0.79758,0.79913,0.03865,0.43960,0.97925,0.03889,0.75410
31	0.24818,0.23083,0.66515,0.19903,0.72665,0.27329,0.43493,0.26761,0.01380,0.38847
32	0.66318,0.30059,0.49785,0.39501,0.59793,0.29742,0.34372,0.06805,0.71210,0.43978
33	0.48894,0.24491,0.59105,0.69773,0.39518,0.47727,0.21376,0.81628,0.47309,0.69805
34	0.01820,0.29854,0.00515,0.59806,0.15317,0.59753,0.63422,0.04497,0.25966,0.08689
35	0.50360,0.00194,0.30774,0.20037,0.30648,0.42393,0.56790,0.19063,0.38858,0.30998
36	0.99875,0.70520,0.51827,0.33755,0.93718,0.49243,0.49182,0.64807,0.13426,0.32174
37	0.23280,0.31381,0.73081,0.87704,0.80421,0.69596,0.66717,0.87260,0.82469,0.06716
38	0.35652,0.70706,0.67933,0.31605,0.51360,0.82919,0.46146,0.97942,0.73722,0.58506
39	0.14828,0.83264,0.67190,0.65259,0.35788,0.20973,0.93119,0.35011,0.76267,0.06902
40	0.90614,0.01436,0.29907,0.89545,0.00347,0.91756,0.67245,0.44678,0.32498,0.58486
41	0.14497,0.93023,0.32261,0.50940,0.22727,0.77391,0.09066,0.48837,0.13291,0.43038
42	0.39667,0.46364,0.09224,0.42902,0.00139,0.34322,0.58782,0.51797,0.47099,0.99090
43	0.11836,0.86113,0.25985,0.88578,0.92941,0.50265,0.14914,0.63192,0.53550,0.02571
44	0.56637,0.62926,0.26280,0.53500,0.73877,0.59614,0.39842,0.76205,0.34937,0.88649
45	0.89091,0.78915,0.94604,0.72043,0.56894,0.16726,0.59959,0.10243,0.05460,0.99993
46	0.93600,0.23717,0.40430,0.77287,0.35493,0.22754,0.45162,0.67137,0.07650,0.46432
47	0.87885,0.77775,0.98627,0.55700,0.76527,0.89538,0.49800,0.16202,0.18034,0.96451
48	0.23394,0.71281,0.92839,0.80496,0.54950,0.90508,0.96521,0.36558,0.45821,0.48155
49	0.27287,0.49472,0.73415,0.98737,0.83503,0.45594,0.42860,0.73178,0.50037,0.81931
50	0.19282,0.66732,0.91941,0.20707,0.46635,0.28765,0.38259,0.48550,0.09671,0.13719
51	0.74252,0.88144,0.80119,0.35907,0.45650,0.52737,0.33852,0.20810,0.02558,0.49802
52	0.76643,0.06210,0.72240,0.80180,0.31149,0.44396,0.33929,0.32339,0.02167,0.31366
53	0.22520,0.68446,0.73333,0.04021,0.84010,0.50065,0.41670,0.11614,0.27840,0.49108
54	0.60241,0.71242,0.94247,0.72908,0.15286,0.55621,0.26329,0.60971,0.48606,0.17911
55	0.02718,0.02758,0.06804,0.15940,0.88022,0.94336,0.81276,0.78909,0.31686,0.48503
56	0.56178,0.64515,0.48910,0.64395,0.98368,0.52698,0.37762,0.47530,0.01683,0.28667
57	0.33220,0.72118,0.42685,0.40666,0.59030,0.53803,0.14541,0.83304,0.02805,0.30201
58	0.96864,0.92098,0.09769,0.57275,0.35228,0.81237,0.88052,0.20797,0.56326,0.61205
59	0.25701,0.36818,0.09124,0.70390,0.20827,0.76595,0.45734,0.89809,0.60084,0.26239
60	0.50774,0.25055,0.80369,0.72764,0.71740,0.00744,0.34850,0.05677,0.49182,0.39776
61	0.43546,0.31630,0.84210,0.28965,0.25501,0.80234,0.01751,0.48568,0.04870,0.70990
62	0.03290,0.82945,0.32341,0.91647,0.33489,0.77189,0.11167,0.36918,0.29929,0.19949
63	0.83780,0.27378,0.39473,0.91848,0.07446,0.03936,0.24166,0.77067,0.08386,0.62881
64	0.34576,0.03921,0.74331,0.81081,0.69361,0.61148,0.57034,0.82579,0.55475,0.56460
65	0.55948,0.46946,0.87305,0.52664,0.38427,0.16601,0.86076,0.17559,0.98937,0.64109
66	0.22198,0.25330,0.66748,0.55631,0.69978,0.70247,0.26509,0.70781,0.15897,0.78395
67	0.18428,0.97155,0.93789,0.74012,0.53573,0.45957,0.63649,0.59876,0.78564,0.80132
68	0.11526,0.70559,0.09223,0.65762,0.47584,0.35270,0.07250,0.13882,0.94350,0.79450
69	0.81393,0.15761,0.40123,0.75676,0.34128,0.23064,0.92032,0.05229,0.48004,0.72649
70	0.36814,0.02028,0.54411,0.94846,0.83761,0.42410,0.09313,0.35838,0.72907,0.03352
71	0.65420,0.02020,0.45121,0.83855,0.78862,0.33987,0.68710,0.79010,0.74806,0.73219
72	0.34716,0.13680,0.46185,0.37654,0.68342,0.53340,0.58092,0.51095,0.55385,0.69189
73	0.85948,0.05568,0.03573,0.82710,0.06250,0.14591,0.24524,0.79933,0.07113,0.14586
74	0.67400,0.34627,0.63268,0.05975,0.76292,0.37144,0.40576,0.21549,0.73020,0.57699
75	0.39738,0.41363,0.31625,0.27246,0.88215,0.65071,0.34392,0.78790,0.01614,0.99803
76	0.66314,0.62039,0.77947,0.98106,0.81121,0.29258,0.26164,0.59862,0.75553,0.06101
77	0.21471,0.35529,0.60703,0.87043,0.45751,0.11176,0.62214,0.99299,0.57701,0.09415
78	0.64962,0.82676,0.17022,0.99655,0.28039,0.46486,0.33207,0.13080,0.48758,0.99146
79	0.67298,0.77683,0.90105,0.10381,0.22359,0.15726,0.01724,0.09038,0.70297,0.07582
80	0.97673,0.06680,0.63169,0.32393,0.28814,0.22063,0.96941,0.70099,0.85569,0.13783
81	0.64012,0.75737,0.75740,0.11057,0.74342,0.77582,0.22151,0.51116,0.65298,0.02401
82	0.49904,0.58061,0.31541,0.80205,0.75995,0.31348,0.29197,0.07621,0.88085,0.91226
83	0.59129,0.12387,0.57845,0.39797,0.37210,0.89600,0.81178,0.70224,0.57314,0.28727
84	0.52513,0.98376,0.61273,0.10363,0.89806,0.90266,0.04383,0.63314,0.18989,0.94267
85	0.91100,0.80645,0.04091,0.33921,0.72736,0.84687,0.61529,0.66263,0.62844,0.82502
86	0.00960,0.84850,0.21874,0.15018,0.99044,0.26134,0.52349,0.31987,0.59550,0.45894
87	0.05741,0.97688,0.41238,0.00778,0.32393,0.92739,0.38050,0.01762,0.62634,0.85950
88	0.04122,0.57168,0.41370,0.41603,0.52777,0.89875,0.45888,0.82373,0.42506,0.33837
89	0.87452,0.41938,0.32552,0.86594,0.55857,0.65079,0.11290,0.94690,0.05292,0.66959
90	0.35500,0.16515,0.30541,0.01344,0.41662,0.28140,0.34408,0.85506,0.97513,0.70437
91	0.87344,0.87396,0.77448,0.57010,0.70407,0.52665,0.20793,0.86001,0.80145,0.15834
92	0.83071,0.72095,0.25334,0.12962,0.11448,0.71623,0.96057,0.11590,0.72213,0.88695
93	0.89972,0.91676,0.93111,0.23660,0.39742,0.55028,0.00717,0.98760,0.98161,0.62921
94	0.64923,0.89225,0.77597,0.83964,0.11318,0.28213,0.69391,0.02449,0.59900,0.94662
95	0.72214,0.04950,0.46892,0.78118,0.68946,0.04824,0.42643,0.14895,0.45714,0.34571
96	0.30623,0.35261,0.82999,0.42051,0.20635,0.65483,0.51917,0.29110,0.15877,0.08871
97	0.96280,0.00212,0.58797,0.81832,0.90862,0.07507,0.51552,0.02088,0.60589,0.95569
98	0.59502,0.75869,0.86741,0.48267,0.94747,0.21990,0.16578,0.07443,0.95899,0.05932
99	0.73682,0.96244,0.91663,0.26543,0.82709,0.65662,0.10255,0.23308,0.38499,0.04165
