0	0.18517,0.67548,0.73016,0.38337,0.69117,0.25879,0.80990,0.44228,0.93269,0.49176
1	0.67947,0.83192,0.67410,0.00344,0.62681,0.35419,0.75703,0.39538,0.36012,0.61873
2	0.60987,0.98335,0.30035,0.05858,0.47232,0.47253,0.80898,0.46968,0.48466,0.98123
3	0.27707,0.13675,0.49227,0.11937,0.00856,0.93517,0.62576,0.95807,0.34576,0.68847
4	0.97209,0.55374,0.35642,0.89296,0.83392,0.30400,0.02812,0.03816,0.78133,0.19804
5	0.28190,0.47087,0.95965,0.39245,0.20591,0.74127,0.92063,0.44901,0.90949,0.04557
6	0.99597,0.06724,0.37206,0.12724,0.46137,0.26703,0.36799,0.68882,0.83434,0.98569
7	0.03544,0.93072,0.57334,0.85515,0.98042,0.44068,0.70152,0.84015,0.63756,0.87908
8	0.53042,0.28004,0.04955,0.44692,0.23973,0.93385,0.26116,0.74627,0.95182,0.77066
9	0.23249,0.56525,0.52854,0.49575,0.21014,0.82202,0.91454,0.01705,0.37327,0.79110
10	0.20547,0.52793,0.47970,0.81589,0.98370,0.26652,0.14221,0.81488,0.03003,0.42031
11	0.50083,0.65345,0.75153,0.33278,0.49152,0.03264,0.32040,0.24773,0.64443,0.27880
12	0.85636,0.42422,0.64722,0.56175,0.63262,0.42572,0.64305,0.84773,0.46227,0.97756
13	0.30734,0.46379,0.10025,0.55549,0.26538,0.94647,0.05476,0.27157,0.14062,0.13804
14	0.13183,0.18459,0.48005,0.93064,0.51993,0.58325,0.92338,0.21745,0.17585,0.23189
15	0.02187,0.53989,0.07630,0.98078,0.52622,0.38082,0.35029,0.23377,0.33367,0.77381
16	0.58515,0.26308,0.06848,0.18886,0.84998,0.43416,0.76402,0.89523,0.61285,0.53622
17	0.09324,0.19882,0.57043,0.06300,0.33042,0.92764,0.03399,0.13659,0.51485,0.45132
18	0.69594,0.64218,0.86576,0.06675,0.38615,0.14799,0.39534,0.69048,0.31168,0.50579
19	0.12101,0.17925,0.08292,0.62367,0.15898,0.07064,0.35636,0.76346,0.63391,0.74049
20	0.63564,0.32364,0.12618,0.98926,0.96864,0.07887,0.25043,0.27130,0.37780,0.18026
21	0.66824,0.39402,0.60699,0.05997,0.81992,0.20713,0.91557,0.33207,0.49991,0.85914
22	0.77752,0.85789,0.01917,0.57944,0.16277,0.17809,0.46944,0.00693,0.32496,0.22987
23	0.07960,0.70501,0.53342,0.62231,0.56404,0.19911,0.98547,0.78350,0.91792,0.46841
24	0.22091,0.28474,0.89189,0.01408,0.43766,0.78662,0.22557,0.56082,0.41490,0.95886
25	0.61909,0.80990,0.38541,0.66330,0.08687,0.55301,0.39055,0.23707,0.42460,0.82923
26	0.47194,0.55724,0.32000,0.87581,0.90299,0.02107,0.10639,0.59588,0.69899,0.25461
27	0.61922,0.69881,0.66820,0.95691,0.19753,0.52587,0.56464,0.10861,0.21079,0.50340
28	0.26639,0.96639,0.00123,0.79943,0.55924,0.10297,0.21652,0.36172,0.75929,0.88678
29	0.15050,0.42310,0.04454,0.96695,0.83567,0.25013,0.26354,0.51051,0.72724,0.70196
30	0.49268,0.31277,0.16606,0.72079,0.23905,0.53058,0.47013,0.85834,0.38461,0.65156
31	0.64047,0.93766,0.87230,0.62262,0.55464,0.29373,0.69606,0.51924,0.32091,0.65378
32	0.32688,0.40626,0.10429,0.72170,0.11133,0.77328,0.24660,0.85614,0.76098,0.39818
33	0.87401,0.12727,0.63129,0.41578,0.44313,0.02043,0.28944,0.76409,0.27536,0.94164
34	0.09966,0.30750,0.99874,0.81282,0.07716,0.72267,0.18069,0.42842,0.69819,0.27597
35	0.78562,0.41093,0.93753,0.63163,0.00887,0.92158,0.80961,0.90499,0.63955,0.53635
36	0.83885,0.21887,0.84535,0.61967,0.23250,0.58330,0.76778,0.64165,0.72327,0.66043
37	0.72817,0.38908,0.77513,0.86312,0.34985,0.15122,0.39529,0.35430,0.01391,0.43993
38	0.60824,0.85558,0.72735,0.61730,0.77122,0.56149,0.48137,0.71084,0.83720,0.09020
39	0.54014,0.10104,0.22005,0.52104,0.76108,0.14129,0.67500,0.08019,0.45526,0.08765
40	0.58396,0.10310,0.51342,0.45487,0.79153,0.21335,0.48435,0.22656,0.02447,0.44807
41	0.78925,0.66949,0.48234,0.43103,0.90325,0.30241,0.66677,0.16506,0.48895,0.21302
42	0.08342,0.38603,0.51685,0.12422,0.30862,0.19672,0.05511,0.63637,0.15403,0.17744
43	0.92751,0.38490,0.58238,0.48576,0.51984,0.14815,0.47169,0.44004,0.40381,0.14531
44	0.34756,0.65129,0.06910,0.99370,0.40359,0.89718,0.11602,0.24206,0.01174,0.56660
45	0.68075,0.64516,0.84442,0.11227,0.96818,0.40098,0.33953,0.22442,0.23578,0.88504
46	0.21962,0.67212,0.58830,0.49354,0.74532,0.65426,0.27377,0.82100,0.73338,0.61260
47	0.19489,0.19701,0.50893,0.09506,0.11924,0.67568,0.21606,0.87614,0.01823,0.94634
48	0.88012,0.57084,0.21274,0.19511,0.33331,0.15171,0.18497,0.83148,0.58325,0.81922
49	0.27398,0.55549,0.18684,0.48828,0.57643,0.35213,0.82626,0.52771,0.34823,0.85350
50	0.32345,0.54464,0.09378,0.20795,0.19072,0.82116,0.19429,0.25396,0.32046,0.13675
51	0.45027,0.80647,0.78984,0.02922,0.71238,0.78359,0.81740,0.60529,0.11190,0.52191
52	0.12637,0.95034,0.33197,0.25594,0.22209,0.15795,0.20156,0.09052,0.39387,0.06811
53	0.70487,0.00228,0.81270,0.56690,0.05431,0.21627,0.42129,0.78766,0.27624,0.90878
54	0.32384,0.74098,0.74798,0.95660,0.87971,0.98337,0.61322,0.96116,0.47087,0.94964
55	0.82145,0.84341,0.91235,0.00783,0.99169,0.75407,0.35408,0.07078,0.19487,0.55701
56	0.15148,0.88812,0.65559,0.36531,0.13065,0.49488,0.95550,0.14822,0.74068,0.83456
57	0.22927,0.26406,0.67420,0.02063,0.89481,0.25076,0.87721,0.23509,0.22500,0.85131
58	0.90787,0.99316,0.73869,0.08367,0.63938,0.24424,0.54329,0.80229,0.60847,0.94184
59	0.36182,0.45851,0.76613,0.68196,0.40471,0.31247,0.06765,0.75546,0.52172,0.31979
60	0.52783,0.46323,0.40544,0.00548,0.94713,0.92742,0.15950,0.36597,0.57464,0.02417
61	0.62771,0.66991,0.53483,0.03483,0.61549,0.06649,0.43833,0.56015,0.75320,0.53059
62	0.86144,0.30491,0.19775,0.68864,0.36368,0.70000,0.34110,0.85919,0.72324,0.81267
63	0.08772,0.04120,0.70955,0.76228,0.97272,0.65012,0.48072,0.53367,0.41121,0.98529
64	0.29020,0.52495,0.92047,0.54086,0.72532,0.36803,0.04309,0.83502,0.83954,0.64857
65	0.00603,0.52933,0.77275,0.43212,0.60027,0.48152,0.80489,0.10104,0.14915,0.25433
66	0.31905,0.90335,0.90089,0.21848,0.07327,0.06769,0.53449,0.69110,0.58590,0.17590
67	0.22221,0.84731,0.63594,0.14743,0.52582,0.35785,0.19757,0.06805,0.25481,0.10614
68	0.88432,0.94957,0.52463,0.74834,0.85245,0.31621,0.12030,0.45591,0.09229,0.95397
69	0.48211,0.89234,0.49967,0.84969,0.99086,0.25536,0.32438,0.30356,0.36978,0.15822
70	0.15147,0.12818,0.96569,0.57337,0.68490,0.16646,0.40241,0.68184,0.90747,0.44426
71	0.11487,0.36296,0.81987,0.39939,0.13081,0.47505,0.96021,0.02399,0.17857,0.63493
72	0.89197,0.42062,0.35866,0.09265,0.92848,0.44040,0.35126,0.19891,0.44801,0.44137
73	0.10644,0.67088,0.40927,0.65554,0.34721,0.26077,0.82533,0.45891,0.69695,0.11292
74	0.94203,0.97349,0.54033,0.57230,0.80104,0.12751,0.70582,0.30879,0.14463,0.52731
75	0.89841,0.23743,0.17904,0.66825,0.10411,0.78130,0.72462,0.61874,0.86612,0.86875
76	0.12164,0.24692,0.18488,0.20023,0.77221,0.65251,0.43692,0.35835,0.13250,0.28593
77	0.59905,0.02826,0.09149,0.12524,0.69121,0.32939,0.76886,0.93049,0.86073,0.47945
78	0.74300,0.29566,0.13671,0.22704,0.09842,0.57257,0.55249,0.35303,0.28729,0.86727
79	0.37238,0.30137,0.58374,0.46451,0.71876,0.77677,0.52017,0.06431,0.63252,0.96692
