0	0.66343,0.24925,0.50715,0.93525,0.19766,0.78249,0.81387,0.26260,0.34643,0.05392
1	0.46914,0.30536,0.58473,0.39824,0.49881,0.37184,0.98891,0.44368,0.18410,0.53226
2	0.55299,0.58593,0.71221,0.26412,0.27550,0.40260,0.08654,0.61637,0.46516,0.13540
3	0.85984,0.42688,0.29179,0.56154,0.45916,0.73022,0.77675,0.54994,0.43703,0.75844
4	0.77092,0.62453,0.82057,0.84583,0.70265,0.22945,0.47871,0.60849,0.56881,0.37132
5	0.39695,0.06684,0.28272,0.03797,0.37551,0.79783,0.96526,0.75949,0.45373,0.25049
6	0.17747,0.20630,0.21964,0.94042,0.19332,0.93919,0.17566,0.84135,0.72460,0.86560
7	0.79275,0.68240,0.33227,0.32202,0.51471,0.80571,0.15853,0.20938,0.92527,0.19933
8	0.64534,0.85099,0.90152,0.75487,0.66299,0.72655,0.28159,0.07130,0.15084,0.82196
9	0.79390,0.09293,0.03568,0.74779,0.31325,0.18012,0.52638,0.64074,0.35335,0.01794
10	0.82161,0.97134,0.18493,0.92495,0.44131,0.92099,0.16074,0.85129,0.62546,0.42054
11	0.09140,0.47110,0.77480,0.02851,0.23803,0.32031,0.06022,0.89155,0.68407,0.39710
12	0.79218,0.17656,0.28499,0.39439,0.87158,0.97010,0.69775,0.57779,0.71047,0.76042
13	0.02806,0.21743,0.55357,0.36616,0.18417,0.23435,0.08605,0.16396,0.70711,0.23348
14	0.09830,0.85070,0.98502,0.82682,0.53066,0.05177,0.62510,0.57888,0.61141,0.20104
15	0.63824,0.91895,0.54832,0.71961,0.03690,0.15613,0.49740,0.39796,0.34935,0.77045
16	0.53763,0.19887,0.57143,0.30728,0.53274,0.13844,0.58360,0.65802,0.42349,0.16812
17	0.07779,0.53807,0.69711,0.47327,0.40462,0.65355,0.47906,0.01953,0.94417,0.65900
18	0.06319,0.97044,0.46193,0.02764,0.27220,0.03672,0.12294,0.46843,0.90875,0.83021
19	0.68421,0.10669,0.76376,0.96776,0.13994,0.51802,0.23378,0.16809,0.20504,0.95564
20	0.46424,0.38313,0.15403,0.45360,0.17273,0.63101,0.57138,0.65810,0.23363,0.54503
21	0.00199,0.97853,0.01722,0.23158,0.90138,0.70682,0.54237,0.80540,0.71888,0.95042
22	0.68585,0.94236,0.14795,0.64473,0.78466,0.79539,0.16742,0.41589,0.80042,0.37383
23	0.00629,0.99455,0.95241,0.48584,0.87018,0.73922,0.51888,0.56586,0.30199,0.19893
24	0.88300,0.64603,0.47267,0.53180,0.29296,0.35479,0.82355,0.26001,0.03693,0.74641
25	0.13110,0.11698,0.00595,0.35628,0.11032,0.27697,0.03543,0.74222,0.63006,0.61591
26	0.71003,0.42623,0.74036,0.62378,0.26597,0.43513,0.30806,0.31414,0.38365,0.62346
27	0.37026,0.16878,0.12315,0.20153,0.90111,0.36824,0.20544,0.73748,0.97300,0.72695
28	0.47994,0.80038,0.96428,0.22436,0.82971,0.93160,0.78103,0.37615,0.62861,0.28696
29	0.23364,0.43709,0.84150,0.78851,0.35846,0.37999,0.91862,0.97099,0.34140,0.16277
30	0.17907,0.82951,0.55167,0.79650,0.44669,0.06298,0.69092,0.83457,0.47869,0.01097
31	0.81859,0.78119,0.18961,0.65929,0.47435,0.67252,0.57827,0.83944,0.04164,0.69718
32	0.45328,0.60362,0.84486,0.90509,0.17580,0.72703,0.86639,0.15633,0.43509,0.43152
33	0.16065,0.21594,0.69699,0.45171,0.22818,0.60803,0.15608,0.19232,0.67279,0.60735
34	0.11540,0.90287,0.75559,0.73616,0.82373,0.05411,0.88947,0.33751,0.40774,0.67285
35	0.68975,0.88012,0.51871,0.63077,0.73256,0.58665,0.17701,0.35103,0.78760,0.28488
36	0.75896,0.05488,0.59089,0.33451,0.00832,0.07126,0.20308,0.77249,0.50070,0.02651
37	0.89379,0.84511,0.20211,0.84766,0.86973,0.66956,0.98875,0.17177,0.97781,0.84326
38	0.17165,0.53505,0.53858,0.98762,0.69533,0.49973,0.79164,0.50592,0.65747,0.84613
39	0.66726,0.79310,0.55679,0.86320,0.73323,0.64391,0.15192,0.78250,0.93814,0.09929
40	0.29724,0.22940,0.00348,0.76611,0.56817,0.54122,0.60227,0.09187,0.19446,0.46078
41	0.36517,0.29579,0.80921,0.04319,0.87583,0.39366,0.72661,0.41925,0.33028,0.81845
42	0.36582,0.50818,0.39652,0.31886,0.15081,0.68112,0.54490,0.67633,0.50380,0.39553
43	0.29477,0.69978,0.04147,0.43611,0.24677,0.38003,0.83503,0.42972,0.08238,0.83969
44	0.09068,0.01131,0.94186,0.30350,0.44537,0.26883,0.64786,0.29404,0.54001,0.09385
45	0.77358,0.07624,0.10337,0.41639,0.50859,0.64578,0.45143,0.60295,0.30661,0.01104
46	0.44428,0.47289,0.58989,0.96407,0.16488,0.12966,0.31196,0.85171,0.01718,0.46080
47	0.58101,0.63517,0.51626,0.09289,0.73915,0.27498,0.66586,0.21873,0.66417,0.27553
48	0.87830,0.85202,0.25968,0.71216,0.93406,0.26082,0.66939,0.83139,0.34036,0.08154
49	0.10267,0.81525,0.80417,0.75326,0.07802,0.40174,0.80058,0.60919,0.90394,0.22300
50	0.48172,0.27604,0.26464,0.57775,0.86743,0.35169,0.04063,0.75937,0.89167,0.62952
51	0.99913,0.29248,0.30932,0.50328,0.16877,0.99743,0.27085,0.41408,0.70230,0.20671
52	0.97847,0.28334,0.37002,0.67179,0.14240,0.28539,0.21126,0.74484,0.33049,0.42327
53	0.38848,0.17725,0.77623,0.92536,0.15654,0.90050,0.73198,0.15166,0.40485,0.56300
54	0.51466,0.42909,0.18999,0.61851,0.85259,0.69501,0.23314,0.74707,0.03926,0.30547
55	0.16130,0.35418,0.43970,0.29426,0.55261,0.06566,0.35333,0.01299,0.28990,0.49287
