0	0.66230,0.91539,0.40160,0.70967,0.88157,0.11619,0.14424,0.80462,0.10696,0.67742
1	0.28653,0.90790,0.44647,0.99061,0.83472,0.49675,0.48930,0.80771,0.17198,0.26923
2	0.97540,0.27524,0.58993,0.55545,0.70893,0.47503,0.21778,0.79431,0.12939,0.91058
3	0.39853,0.75915,0.20304,0.44345,0.28081,0.30130,0.07097,0.26989,0.22174,0.15184
4	0.37110,0.29897,0.21523,0.87526,0.33649,0.32176,0.11876,0.94437,0.51124,0.81428
5	0.93161,0.89839,0.82316,0.05249,0.62460,0.09103,0.07782,0.85762,0.30595,0.14197
6	0.29820,0.28718,0.62366,0.51168,0.20968,0.91386,0.65343,0.53303,0.22705,0.11243
7	0.33645,0.78141,0.16333,0.74381,0.73010,0.43037,0.16658,0.57218,0.88715,0.52366
8	0.89645,0.83558,0.26384,0.07365,0.30355,0.55005,0.44249,0.49820,0.49861,0.05319
9	0.58502,0.27056,0.58285,0.02394,0.75410,0.44182,0.79983,0.89086,0.37849,0.67002
10	0.47666,0.82088,0.08707,0.19921,0.62035,0.84669,0.94574,0.10082,0.53872,0.61388
11	0.99405,0.75956,0.24437,0.89294,0.05210,0.96865,0.09396,0.75424,0.58060,0.58039
12	0.89111,0.20739,0.65505,0.40368,0.60147,0.99988,0.84890,0.25526,0.06481,0.00948
13	0.93414,0.11530,0.94110,0.10772,0.83029,0.83050,0.52040,0.86122,0.20046,0.51928
14	0.79666,0.73018,0.72769,0.64527,0.88231,0.88180,0.65384,0.23192,0.70863,0.98126
15	0.32091,0.89382,0.04632,0.97550,0.95202,0.99920,0.38243,0.21267,0.89312,0.79532
16	0.42537,0.05661,0.39809,0.95630,0.85132,0.57038,0.91249,0.40509,0.28210,0.99209
17	0.92842,0.74929,0.50058,0.71121,0.01022,0.71825,0.30388,0.78404,0.64320,0.01768
18	0.95342,0.05749,0.70116,0.99959,0.30715,0.01027,0.02453,0.73237,0.31925,0.45805
19	0.07599,0.46799,0.79811,0.73309,0.63331,0.43449,0.19581,0.73953,0.94366,0.91680
20	0.48807,0.33497,0.49424,0.32195,0.55593,0.51435,0.14903,0.63046,0.52483,0.44604
21	0.17626,0.44325,0.52578,0.96778,0.72895,0.33524,0.10533,0.63143,0.22508,0.35056
22	0.99945,0.98559,0.27785,0.63500,0.78502,0.05318,0.09948,0.75300,0.27123,0.85384
23	0.77474,0.91251,0.85095,0.21387,0.37459,0.66296,0.30628,0.82925,0.55842,0.05479
24	0.74702,0.32561,0.15030,0.43312,0.86597,0.76121,0.61656,0.73534,0.08010,0.43360
25	0.67006,0.49491,0.00896,0.52911,0.69346,0.82486,0.65852,0.16428,0.71355,0.11268
26	0.55487,0.21729,0.03307,0.36747,0.79356,0.51558,0.58918,0.18077,0.92676,0.04206
27	0.61620,0.00838,0.03410,0.39217,0.46745,0.61177,0.04904,0.08636,0.07256,0.45273
28	0.64182,0.65194,0.17941,0.60399,0.45559,0.63017,0.62582,0.90848,0.35754,0.02150
29	0.83285,0.72849,0.02698,0.04046,0.98763,0.13484,0.51201,0.52672,0.26723,0.33456
30	0.29654,0.62345,0.40185,0.17825,0.14498,0.43508,0.70324,0.95631,0.56692,0.17844
31	0.21455,0.53524,0.48493,0.47087,0.68329,0.93218,0.08764,0.85839,0.37840,0.06694
32	0.21881,0.73580,0.94394,0.38233,0.02724,0.60601,0.93586,0.83117,0.04267,0.17364
33	0.55158,0.57056,0.59972,0.81490,0.01789,0.88413,0.76869,0.10511,0.63284,0.44015
34	0.04317,0.63673,0.32132,0.75746,0.87928,0.63979,0.16306,0.03566,0.93212,0.42609
35	0.26894,0.63100,0.44383,0.66610,0.48272,0.34349,0.26416,0.93600,0.84541,0.26702
