0	0.23482,0.93062,0.58011,0.73069,0.97649,0.68426,0.51918,0.84458,0.87573,0.20725
1	0.96419,0.54761,0.37484,0.13159,0.14483,0.98439,0.17559,0.37742,0.01480,0.10869
2	0.13346,0.17672,0.88587,0.45332,0.23957,0.10559,0.39720,0.91337,0.94439,0.72089
3	0.76735,0.66130,0.50967,0.72099,0.59014,0.15056,0.50409,0.72122,0.43318,0.81181
4	0.25730,0.82752,0.08699,0.41250,0.56072,0.75824,0.36079,0.01931,0.65129,0.35363
5	0.41921,0.99778,0.50819,0.93833,0.14007,0.76536,0.68887,0.99424,0.71804,0.38016
6	0.87695,0.39850,0.73861,0.91024,0.66529,0.58733,0.89821,0.94242,0.45142,0.84733
7	0.29058,0.69887,0.04818,0.27995,0.26685,0.94699,0.67360,0.57814,0.75524,0.21697
8	0.71358,0.22213,0.76192,0.74560,0.59507,0.55861,0.16476,0.12987,0.55970,0.46332
9	0.19651,0.55209,0.56122,0.83260,0.26661,0.34940,0.87177,0.89381,0.52071,0.61942
10	0.78056,0.47085,0.91517,0.45146,0.79846,0.31000,0.24382,0.76912,0.72433,0.67509
11	0.19068,0.03992,0.21641,0.67241,0.07277,0.33323,0.77363,0.65865,0.89632,0.91891
12	0.11273,0.43417,0.78898,0.78290,0.98320,0.69886,0.10290,0.88193,0.35644,0.90362
13	0.16702,0.44984,0.53539,0.55987,0.52127,0.79727,0.29874,0.99198,0.21963,0.33854
14	0.25906,0.71621,0.32868,0.77030,0.83916,0.85140,0.20651,0.03796,0.75370,0.27208
15	0.80682,0.16347,0.39717,0.65662,0.72004,0.81575,0.86963,0.41000,0.46685,0.97773
16	0.21502,0.50608,0.00916,0.96200,0.27147,0.48982,0.01992,0.05961,0.24329,0.15997
17	0.19133,0.88692,0.62316,0.57840,0.24087,0.37857,0.75999,0.65999,0.83123,0.69414
18	0.73245,0.96466,0.81256,0.28965,0.27004,0.22427,0.36098,0.08130,0.97775,0.97029
19	0.67515,0.87131,0.79348,0.38178,0.08950,0.44082,0.24587,0.12301,0.54964,0.16039
20	0.49276,0.42054,0.27395,0.71482,0.79732,0.55338,0.37334,0.07916,0.13609,0.36057
21	0.27326,0.53498,0.84604,0.56502,0.11265,0.39288,0.27074,0.81290,0.18082,0.42022
22	0.89901,0.03003,0.52933,0.75857,0.67280,0.26942,0.34285,0.59114,0.10925,0.77972
23	0.33502,0.84165,0.01822,0.04512,0.65574,0.82384,0.90667,0.67885,0.36847,0.98666
24	0.40065,0.63785,0.61473,0.56513,0.31821,0.97604,0.39978,0.83941,0.91479,0.47560
25	0.18214,0.06921,0.41952,0.03736,0.80035,0.01123,0.32019,0.21307,0.94037,0.24236
26	0.17493,0.70339,0.08927,0.40634,0.69767,0.79129,0.45212,0.65251,0.64219,0.11784
27	0.57053,0.90531,0.71407,0.64602,0.77776,0.77409,0.93311,0.59231,0.42988,0.88960
28	0.17340,0.20020,0.01592,0.24658,0.88851,0.84685,0.04424,0.27736,0.59431,0.84062
29	0.55915,0.16386,0.06959,0.62254,0.14909,0.84627,0.80913,0.23658,0.24634,0.64070
30	0.01533,0.93657,0.72253,0.68098,0.38996,0.06068,0.93926,0.39227,0.43981,0.36967
31	0.17209,0.58744,0.82054,0.44536,0.89883,0.03928,0.74182,0.31011,0.09050,0.78637
32	0.98349,0.28938,0.75145,0.44503,0.36860,0.54962,0.46627,0.13796,0.00009,0.12908
33	0.30386,0.70072,0.57410,0.92231,0.41133,0.60629,0.78999,0.85463,0.70138,0.32685
34	0.83580,0.56335,0.44130,0.86052,0.59018,0.28620,0.09251,0.89727,0.38401,0.19805
35	0.37912,0.24399,0.71975,0.99343,0.69543,0.01147,0.70388,0.73036,0.66897,0.43461
36	0.48382,0.73327,0.90722,0.10020,0.86205,0.96361,0.42736,0.33507,0.85052,0.13621
37	0.14426,0.06930,0.65987,0.86053,0.45739,0.97611,0.75892,0.42527,0.61315,0.08220
38	0.58330,0.56896,0.96233,0.79108,0.93568,0.27217,0.91827,0.80441,0.80550,0.10924
39	0.28158,0.72945,0.72296,0.07204,0.29566,0.20574,0.10218,0.79739,0.55240,0.22116
40	0.83693,0.60315,0.93247,0.48881,0.26934,0.29655,0.49392,0.69428,0.20310,0.16486
41	0.04192,0.26208,0.61498,0.41565,0.35983,0.07028,0.44622,0.48424,0.89970,0.58530
42	0.05760,0.59590,0.03928,0.01107,0.33041,0.39053,0.84976,0.00411,0.78457,0.77175
43	0.21004,0.73894,0.10779,0.23705,0.80175,0.32300,0.58103,0.52106,0.50282,0.01537
44	0.07035,0.02545,0.20207,0.68000,0.06623,0.62126,0.23402,0.60425,0.96079,0.01749
45	0.63808,0.26536,0.10395,0.20248,0.65209,0.73608,0.44548,0.29830,0.42769,0.14401
46	0.19507,0.91827,0.14456,0.55318,0.12593,0.35694,0.11009,0.74020,0.10128,0.51533
47	0.27652,0.70145,0.45977,0.19968,0.25050,0.65304,0.15938,0.87844,0.32909,0.31795
48	0.46779,0.30651,0.54252,0.54822,0.25179,0.17791,0.49230,0.49722,0.79801,0.68334
49	0.75903,0.12442,0.71590,0.14903,0.83465,0.86396,0.13548,0.57143,0.98770,0.22652
50	0.42723,0.84630,0.06963,0.29842,0.16114,0.04819,0.85000,0.54517,0.80755,0.66495
51	0.22914,0.71585,0.05392,0.92282,0.99943,0.83176,0.48027,0.30047,0.60322,0.03645
52	0.46670,0.66367,0.32265,0.31871,0.50339,0.41583,0.09860,0.60152,0.06217,0.05762
53	0.62889,0.98612,0.90638,0.04256,0.78656,0.46877,0.83279,0.99754,0.90813,0.02729
54	0.50573,0.39529,0.97370,0.88734,0.15795,0.83725,0.07141,0.78033,0.76277,0.09770
55	0.91244,0.05520,0.03443,0.03982,0.86971,0.52763,0.33275,0.30777,0.43924,0.44640
56	0.63888,0.94886,0.30206,0.86762,0.26412,0.34099,0.35078,0.69142,0.81783,0.49287
57	0.09563,0.42531,0.52077,0.41821,0.09550,0.78464,0.00091,0.39584,0.92181,0.91851
