0	0.80824,0.74743,0.29571,0.50750,0.61235,0.49110,0.10252,0.83922,0.73180,0.46592
1	0.58844,0.54995,0.43428,0.70399,0.81902,0.20583,0.94831,0.94654,0.30890,0.57245
2	0.12694,0.94648,0.71592,0.79170,0.98319,0.98559,0.70467,0.61185,0.91704,0.70988
3	0.80550,0.76304,0.63466,0.84808,0.89819,0.98247,0.58859,0.44017,0.22061,0.69480
4	0.32493,0.08115,0.98519,0.44024,0.88709,0.45284,0.27382,0.09333,0.00503,0.89721
5	0.93452,0.63501,0.83261,0.44524,0.93259,0.10006,0.08271,0.85349,0.97133,0.49049
6	0.26312,0.83223,0.01506,0.68222,0.38085,0.53809,0.43687,0.43462,0.45574,0.62681
7	0.89383,0.49384,0.04805,0.85284,0.31517,0.72440,0.34502,0.41403,0.37779,0.02258
8	0.74340,0.44288,0.75903,0.48455,0.11565,0.66037,0.51999,0.71197,0.07095,0.69150
9	0.69427,0.46198,0.94777,0.48598,0.64872,0.61306,0.82561,0.93177,0.66742,0.00289
10	0.60280,0.07325,0.69536,0.05238,0.49417,0.87841,0.79935,0.69128,0.02612,0.93646
11	0.51264,0.14058,0.01059,0.42657,0.38809,0.73957,0.59008,0.98532,0.10653,0.71612
12	0.68676,0.63307,0.39654,0.30799,0.24742,0.42578,0.88303,0.72517,0.45601,0.70451
13	0.42671,0.82655,0.19213,0.49176,0.61677,0.78313,0.89175,0.68771,0.74472,0.72657
14	0.35166,0.86993,0.35011,0.18924,0.27098,0.27799,0.43910,0.23364,0.98954,0.28014
15	0.99019,0.18675,0.03052,0.50592,0.62882,0.02443,0.28455,0.91024,0.28886,0.49006
16	0.26190,0.84598,0.91254,0.01902,0.27411,0.14762,0.25699,0.32828,0.03467,0.28762
17	0.99963,0.16348,0.14628,0.76331,0.16374,0.68707,0.52137,0.31636,0.41177,0.80769
18	0.18436,0.23629,0.38508,0.85469,0.37804,0.10801,0.97320,0.47847,0.44420,0.08346
19	0.31340,0.10216,0.01410,0.37632,0.60887,0.30721,0.28962,0.97739,0.91932,0.74333
20	0.82020,0.37117,0.49252,0.83481,0.00196,0.73248,0.09400,0.67823,0.33427,0.89381
21	0.36670,0.06855,0.87641,0.44208,0.09832,0.02390,0.45200,0.34909,0.88431,0.72579
22	0.69614,0.67692,0.62817,0.17820,0.44640,0.71570,0.89097,0.52533,0.34337,0.54170
23	0.19832,0.93241,0.05851,0.21226,0.87493,0.65359,0.25631,0.55438,0.15582,0.48461
24	0.52574,0.55270,0.77304,0.36609,0.33652,0.62782,0.63676,0.90354,0.35995,0.42256
25	0.04943,0.00790,0.66982,0.05778,0.34532,0.16826,0.29676,0.22658,0.66203,0.63226
26	0.26355,0.11842,0.94903,0.87896,0.86255,0.12833,0.45289,0.70979,0.08730,0.30680
27	0.51622,0.68710,0.98846,0.97767,0.00978,0.18628,0.07338,0.72836,0.59049,0.45037
28	0.66622,0.70683,0.78826,0.31208,0.15942,0.19779,0.07811,0.33067,0.94464,0.98399
29	0.21413,0.25744,0.80848,0.32345,0.50313,0.09788,0.56312,0.50807,0.25162,0.29136
30	0.43945,0.03109,0.92487,0.47165,0.37255,0.48399,0.24767,0.94688,0.00942,0.03941
31	0.64499,0.49860,0.70017,0.38483,0.52754,0.30373,0.08655,0.02080,0.18049,0.84586
32	0.06380,0.41042,0.07666,0.12932,0.97956,0.69313,0.57686,0.62204,0.68840,0.04886
33	0.43566,0.03325,0.41067,0.82599,0.38610,0.43763,0.75075,0.43299,0.43133,0.39387
34	0.46475,0.67424,0.84978,0.55838,0.43789,0.10311,0.43125,0.65344,0.12055,0.05245
35	0.99848,0.71911,0.45535,0.98973,0.56530,0.56852,0.41304,0.99553,0.98194,0.15001
36	0.93857,0.57116,0.55750,0.27040,0.42791,0.08072,0.17401,0.42665,0.37953,0.09232
37	0.71706,0.54012,0.16999,0.71835,0.36045,0.58190,0.70836,0.12951,0.54080,0.28624
38	0.05028,0.80647,0.62936,0.13747,0.64122,0.07217,0.00902,0.65332,0.25588,0.61213
39	0.82673,0.51419,0.25674,0.28612,0.99881,0.80106,0.96097,0.41192,0.94631,0.51644
40	0.10711,0.41678,0.87653,0.51768,0.87069,0.51935,0.27035,0.12467,0.61727,0.84946
41	0.75350,0.86555,0.71614,0.10008,0.97245,0.60914,0.24800,0.21652,0.16123,0.73986
42	0.68120,0.23734,0.77174,0.98968,0.12456,0.70691,0.03083,0.67082,0.12842,0.56845
43	0.34106,0.12636,0.87673,0.42375,0.68736,0.07408,0.92179,0.51837,0.27393,0.10551
44	0.87974,0.18573,0.04747,0.55846,0.47745,0.39236,0.20999,0.33728,0.27916,0.47940
45	0.52453,0.99468,0.43262,0.94358,0.22569,0.32722,0.64872,0.00480,0.72521,0.37630
46	0.61459,0.26858,0.17893,0.15738,0.28563,0.08993,0.52516,0.68293,0.91348,0.22054
47	0.05070,0.43472,0.66640,0.76615,0.01256,0.53123,0.95928,0.44224,0.08664,0.20429
48	0.15960,0.98743,0.29135,0.27433,0.34389,0.28307,0.85574,0.96814,0.20627,0.26192
49	0.77776,0.86437,0.01692,0.90412,0.94502,0.40406,0.07643,0.06396,0.46587,0.20866
50	0.67415,0.50290,0.32284,0.49170,0.11210,0.64461,0.60157,0.54157,0.54817,0.21250
51	0.39675,0.64046,0.85003,0.79382,0.51522,0.52646,0.22259,0.02868,0.83475,0.87271
52	0.46759,0.30873,0.43781,0.79058,0.16099,0.35179,0.38016,0.90847,0.09342,0.37314
53	0.11860,0.00860,0.08505,0.30050,0.34420,0.39841,0.15874,0.45247,0.46315,0.23361
54	0.75185,0.02935,0.02495,0.57886,0.42958,0.67187,0.95447,0.70115,0.82056,0.99982
55	0.53378,0.47423,0.41482,0.71897,0.84016,0.33676,0.34066,0.58666,0.17273,0.59282
56	0.98595,0.37911,0.44486,0.80018,0.42275,0.40755,0.76194,0.76324,0.32510,0.86825
57	0.48178,0.59004,0.53746,0.72149,0.29764,0.82765,0.68981,0.95104,0.25446,0.94929
58	0.41272,0.72877,0.88511,0.57970,0.32251,0.82050,0.38454,0.12798,0.56986,0.38525
59	0.30543,0.02189,0.83901,0.63085,0.29970,0.12617,0.70466,0.99632,0.12493,0.97138
60	0.08425,0.43176,0.36196,0.44695,0.41583,0.64963,0.85003,0.69013,0.64430,0.38043
61	0.56118,0.03887,0.78365,0.02289,0.75932,0.62673,0.77939,0.03086,0.42094,0.27936
62	0.69837,0.24663,0.58904,0.51933,0.54137,0.12532,0.05134,0.81570,0.87692,0.61137
63	0.40177,0.32121,0.11561,0.35516,0.64281,0.50156,0.54412,0.30063,0.40742,0.72050
64	0.04028,0.33238,0.02216,0.79738,0.91578,0.24132,0.53090,0.58646,0.21019,0.41192
65	0.54783,0.75427,0.65372,0.70676,0.79936,0.56751,0.76026,0.42821,0.48454,0.91472
66	0.62559,0.97592,0.47825,0.38011,0.10769,0.72717,0.01698,0.10993,0.56108,0.26006
67	0.86045,0.48665,0.67272,0.49080,0.13191,0.91115,0.12759,0.18741,0.71665,0.47726
68	0.29858,0.94044,0.20248,0.98218,0.25969,0.30205,0.66751,0.46292,0.31341,0.82146
69	0.41819,0.07658,0.16684,0.55483,0.82189,0.60977,0.14277,0.35611,0.42358,0.52553
70	0.50127,0.64789,0.72388,0.55435,0.46736,0.19435,0.06474,0.44815,0.67620,0.21241
71	0.12645,0.63155,0.11738,0.20647,0.52812,0.74755,0.21996,0.11102,0.77386,0.43853
72	0.39237,0.60681,0.56787,0.51455,0.17221,0.81656,0.03253,0.14042,0.56164,0.58299
73	0.90711,0.86433,0.02139,0.22309,0.99509,0.25981,0.29700,0.69842,0.04866,0.30722
74	0.41641,0.18978,0.59171,0.69112,0.85308,0.77013,0.04465,0.29974,0.71938,0.25688
75	0.43149,0.98407,0.76339,0.61635,0.26192,0.62064,0.84120,0.07943,0.44242,0.90052
76	0.36598,0.16352,0.03207,0.35071,0.01257,0.45403,0.72068,0.42110,0.91227,0.17245
77	0.78052,0.42750,0.13242,0.36536,0.74052,0.82363,0.20666,0.68038,0.62458,0.60381
78	0.97235,0.43396,0.05620,0.72636,0.70435,0.37305,0.82389,0.42895,0.19994,0.61349
79	0.30961,0.15415,0.73709,0.49037,0.97517,0.10292,0.02747,0.00274,0.87947,0.54578
80	0.39168,0.20070,0.64590,0.66014,0.18862,0.30148,0.53227,0.63989,0.55227,0.73020
81	0.08056,0.79243,0.27353,0.27946,0.96991,0.39981,0.67503,0.05537,0.96991,0.81886
82	0.46250,0.92998,0.54903,0.31911,0.81677,0.99328,0.10439,0.57225,0.60098,0.35062
83	0.73256,0.60706,0.23010,0.39476,0.08949,0.79826,0.03434,0.43394,0.49622,0.45687
84	0.94481,0.87140,0.70354,0.47875,0.96086,0.57055,0.72409,0.62293,0.71821,0.25551
85	0.25832,0.00120,0.78169,0.42214,0.98948,0.79182,0.19328,0.05739,0.80270,0.13959
86	0.20685,0.89785,0.72946,0.58745,0.70989,0.57555,0.39033,0.85783,0.67010,0.29909
87	0.96992,0.05018,0.62369,0.62086,0.59635,0.59539,0.49076,0.69953,0.99280,0.69582
88	0.42556,0.25445,0.02625,0.59817,0.16964,0.78274,0.27111,0.65931,0.85596,0.25989
